practice_code_standardised,ocs_months_observed,gpad_months_observed,months_with_denominator,annual_patient_month_exposure,mean_monthly_list_size,maximum_percentage_monthly_change,ocs_annual_total_submissions,ocs_annual_clinical_submissions,ocs_annual_administrative_submissions,ocs_annual_other_unknown_submissions,ocs_submissions_per_1000_patient_months,ocs_clinical_share,ocs_administrative_share,ocs_other_unknown_share,ocs_component_reconciliation_difference,ocs_mean_absolute_monthly_rate_change,gpad_annual_total_appointments,gpad_annual_attended,gpad_annual_dna,gpad_annual_status_unknown,gpad_annual_face_to_face,gpad_annual_telephone,gpad_annual_video_online,gpad_annual_home_visit,gpad_annual_mode_unknown,gpad_annual_mode_other,gpad_annual_same_day,gpad_annual_1_day,gpad_annual_2_to_7_days,gpad_annual_8_to_14_days,gpad_annual_15_to_21_days,gpad_annual_22_to_28_days,gpad_annual_over_28_days,gpad_annual_over_14_days,gpad_annual_booking_unknown,gpad_annual_booking_other,gpad_appointments_per_1000_patient_months,gpad_dna_share,gpad_face_to_face_share,gpad_telephone_share,gpad_same_day_share,gpad_1_day_share,gpad_2_to_7_days_share,gpad_1_to_7_days_share,gpad_8_to_14_days_share,gpad_within_7_days_share,gpad_over_14_days_share,gpad_mean_absolute_monthly_rate_change,gpad_status_reconciliation_difference,gpad_mode_reconciliation_difference,gpad_booking_reconciliation_difference
M85171,12,12,12,35321.0,2943.4166666666665,0.8199521694567817,4066.0,3103.0,963.0,0.0,115.11565357719203,0.7631578947368421,0.23684210526315788,0.0,0.0,22.28130050039644,12959,11211,794,954,9218,3568,0,0,173,0,6608,1184,2582,1621,535,236,191,962,2,0,366.89221709464624,0.06127015973454742,0.7113203179257659,0.2753298865653214,0.509915888571649,0.09136507446562235,0.1992437688093217,0.2906088432749441,0.12508681225403195,0.8005247318465931,0.07423412300331815,34.38717551877442,0,0,0
M85172,12,12,12,167504.0,13958.666666666666,0.3516073478760046,46693.0,36261.0,10432.0,0.0,278.75752220842486,0.7765832137579509,0.22341678624204914,0.0,0.0,34.997166183048186,87621,78686,3821,5114,64805,15282,5559,352,1623,0,33840,5503,15534,15999,8480,4361,3890,16731,14,0,523.0979558697105,0.04360826742447587,0.7396058022620148,0.17441024411956038,0.38620878556510424,0.06280457881101563,0.1772862669907899,0.2400908458018055,0.1825932139555586,0.6262996313669098,0.19094737562913,36.11526989640184,0,0,0
M85174,12,12,12,55085.0,4590.416666666667,0.9750812567713976,3736.0,3484.0,252.0,0.0,67.8224562040483,0.9325481798715204,0.06745182012847965,0.0,0.0,13.687150122879082,55038,50727,2444,1867,15355,18708,20757,218,0,0,39995,5813,6376,2007,417,177,139,733,114,0,999.1467731687392,0.04440568334605182,0.2789890621025473,0.33991060721683203,0.7266797485373742,0.10561793669828119,0.11584723282096006,0.22146516951924125,0.0364657145971874,0.9481449180566154,0.013318071150841236,108.66596812473053,0,0,0
M85175,12,12,12,124896.0,10408.0,0.36686619038424406,65.0,40.0,25.0,0.0,0.5204330002562132,0.6153846153846154,0.38461538461538464,0.0,0.0,0.6135783955301739,60117,56159,2156,1802,38330,20023,0,1764,0,0,18971,5714,17451,8903,4663,2580,1832,9075,3,0,481.33647194465794,0.035863399703910705,0.6375900327694329,0.3330671856546401,0.3155679757805612,0.09504798975331437,0.29028394630470583,0.3853319360580202,0.14809454896285576,0.7008999118385815,0.15095563650880783,60.12566319796813,0,0,0
M85176,12,12,12,65094.0,5424.5,1.171303074670571,4225.0,2052.0,2173.0,0.0,64.90613574215749,0.4856804733727811,0.5143195266272189,0.0,0.0,14.203326386849367,27655,25577,1690,388,18066,6944,2586,58,1,0,15224,4412,5984,1460,431,98,35,564,11,0,424.84714413002735,0.061110106671487974,0.6532634243355632,0.2510938347495932,0.5504971976134515,0.15953715422165973,0.2163804013740734,0.37591755559573314,0.05279334659193636,0.9264147532091846,0.02039414210811788,52.727758457245315,0,0,0
M85177,12,12,12,75224.0,6268.666666666667,0.7263540186325597,3328.0,1560.0,1768.0,0.0,44.241199617143465,0.46875,0.53125,0.0,0.0,10.34630376330833,34239,32365,1230,644,24562,9151,0,274,252,0,19963,1883,4078,3063,2426,1553,1272,5251,1,0,455.1605870466872,0.035923946376938576,0.7173690820409474,0.26726831975232923,0.58304857034376,0.054995765063231984,0.11910394579280936,0.17409971085604134,0.08945938841671777,0.7571482811998014,0.15336312392301177,36.92450258493381,0,0,0
M85178,12,12,12,500217.0,41684.75,0.6864327175510008,14181.0,11808.0,2373.0,0.0,28.349696231835384,0.8326634228897821,0.1673365771102179,0.0,0.0,9.783819312965447,216819,181557,21082,14180,117651,69095,17407,2007,10659,0,61097,19888,74452,37095,11339,5984,6912,24235,52,0,433.4498827508861,0.0972331760592937,0.5426231095983286,0.3186759462962194,0.2817880351814186,0.09172627860104511,0.34338319058754074,0.43510946918858584,0.17108740470161748,0.7168975043700044,0.11177525954828682,33.31616865252897,0,0,0
M85179,12,12,12,60425.0,5035.416666666667,0.395882818685669,11349.0,8798.0,2551.0,0.0,187.81961108812578,0.7752224865626928,0.22477751343730726,0.0,0.0,42.46815137236737,29812,27007,2059,746,24096,5296,0,420,0,0,11852,2859,5518,3575,2866,1565,1576,6007,1,0,493.37194869673147,0.06906614785992218,0.8082651281363209,0.17764658526767743,0.39755803032335973,0.09590097947135381,0.18509325103984972,0.28099423051120354,0.11991815376358514,0.6785522608345632,0.20149604186233733,71.55137954641683,0,0,0
M85600,12,12,12,193552.0,16129.333333333334,0.30988534242330334,58210.0,42959.0,15251.0,0.0,300.74605274034883,0.7380003435835767,0.2619996564164233,0.0,0.0,21.38726698928989,66060,61076,3718,1266,53378,11488,0,951,243,0,33631,3423,9832,11471,3885,2194,1610,7689,14,0,341.3036289989254,0.056282167726309416,0.8080230093854072,0.17390251286709052,0.5090977898879806,0.05181653042688465,0.14883439297608234,0.20065092340296697,0.1736451710566152,0.7097487132909476,0.11639418710263397,32.51898367018925,0,0,0
M85624,12,12,12,76967.0,6413.916666666667,0.5026704366949418,2469.0,578.0,233.0,1658.0,32.078683071965905,0.2341028756581612,0.09437019036046983,0.671526933981369,0.0,16.48041961119163,35381,32611,1815,955,26017,9258,1,105,0,0,18916,2775,5914,4413,1381,630,1351,3362,1,0,459.6905167149558,0.05129871965179051,0.7353381758570985,0.26166586586020746,0.5346372346739776,0.07843192674034086,0.16715186116842373,0.2455837879087646,0.1247279613351799,0.7802210225827422,0.09502275232469405,37.3520057630011,0,0,0
M85634,12,12,12,121605.0,10133.75,1.34479271991911,12922.0,11287.0,1635.0,0.0,106.2620780395543,0.8734715988237115,0.1265284011762885,0.0,0.0,8.529218033352311,54890,46097,4308,4485,29877,13778,11167,41,27,0,25700,6103,11648,5778,2996,1456,1196,5648,13,0,451.3794663048394,0.07848424120969211,0.5443067954089998,0.2510111131353616,0.46820914556385496,0.11118600838039716,0.2122062306431044,0.32339223902350156,0.10526507560575697,0.7916013845873565,0.1028967024959009,54.66688842527103,0,0,0
M85642,12,12,12,70109.0,5842.416666666667,1.3027082619129242,3131.0,1626.0,1505.0,0.0,44.659030937540116,0.5193229000319387,0.48067709996806135,0.0,0.0,4.961051789822056,39851,32755,2446,4650,19136,9359,10977,0,379,0,14733,5330,10802,8120,618,61,29,708,158,0,568.4148968035488,0.061378635416928055,0.48018870291837096,0.23484981556297208,0.3697021404732629,0.13374821209003537,0.27105969737271335,0.4048079094627487,0.20375900228350605,0.7745100499360117,0.017766179016837722,59.98388190628878,0,0,0
M85669,12,12,12,87681.0,7306.75,0.8855585831062671,15024.0,12357.0,2667.0,0.0,171.34841071611865,0.8224840255591054,0.17751597444089456,0.0,0.0,29.25089091563094,31531,27838,2226,1467,24664,5400,1236,38,193,0,8935,3575,10529,4739,1655,942,1143,3740,13,0,359.6104059032173,0.07059719006691827,0.7822143287558276,0.1712600298119311,0.2833719196980749,0.11338048269956551,0.3339253433129301,0.44730582601249563,0.15029653357013734,0.7306777457105705,0.11861342805493007,28.904354133427695,0,0,0
M85670,12,12,12,44297.0,3691.4166666666665,0.45896328293736505,4352.0,4175.0,177.0,0.0,98.24593087568007,0.9593290441176471,0.04067095588235294,0.0,0.0,23.654679598708295,26212,23316,1871,1025,18640,3364,3995,0,213,0,15909,5025,4029,722,200,104,163,467,60,0,591.7330744745694,0.07137952083015413,0.7111246757210438,0.12833816572562184,0.6069357546162063,0.19170608881428353,0.15370822524034794,0.34541431405463147,0.027544636044559742,0.9523500686708378,0.017816267358461774,68.43455604953942,0,0,0
M85676,12,12,12,77453.0,6454.416666666667,0.6088042460193568,996.0,591.0,405.0,0.0,12.859411514079506,0.5933734939759037,0.4066265060240964,0.0,0.0,2.290475829643196,28895,24877,2682,1336,18162,7849,2803,43,38,0,12294,2991,6896,4205,1539,478,492,2509,0,0,373.06495552141297,0.09281882678664129,0.6285516525350406,0.27163869181519296,0.4254715348676242,0.10351271846340197,0.2386572071292611,0.34216992559266307,0.1455269077695103,0.7676414604602873,0.08683163177020246,51.10873308136677,0,0,0
M85679,12,12,12,68306.0,5692.166666666667,2.342123525329632,221.0,107.0,114.0,0.0,3.235440517670483,0.4841628959276018,0.5158371040723982,0.0,0.0,2.019645491718865,26856,25229,1410,217,20156,6667,0,0,33,0,18646,1101,3492,1880,892,355,486,1733,4,0,393.1719029075045,0.05250223413762288,0.7505212987786715,0.2482499255287459,0.6942955019362526,0.04099642537980339,0.13002680965147453,0.17102323503127792,0.07000297885016384,0.8653187369675306,0.0645293416741138,44.60752141666006,0,0,0
M85680,12,12,12,32605.0,2717.0833333333335,0.7997091966557615,270.0,175.0,95.0,0.0,8.280938506364054,0.6481481481481481,0.35185185185185186,0.0,0.0,2.1877973235037356,12525,10875,1554,96,8607,3888,0,19,11,0,8292,709,2109,958,281,73,103,457,0,0,384.14353626744366,0.12407185628742515,0.687185628742515,0.3104191616766467,0.6620359281437126,0.05660678642714571,0.16838323353293413,0.22499001996007983,0.07648702594810379,0.8870259481037924,0.03648702594810379,38.91284156568644,0,0,0
M85684,12,12,12,49212.0,4101.0,1.751019429119693,2182.0,487.0,745.0,950.0,44.33877915955458,0.2231897341888176,0.34142988084326303,0.43538038496791936,0.0,6.897215644540197,17815,13605,1589,2621,13707,4108,0,0,0,0,8612,1310,4008,3472,361,30,19,410,3,0,362.00520198325614,0.08919449901768173,0.7694078024136963,0.23059219758630367,0.4834128543362335,0.07353353915239966,0.22497895032276172,0.2985124894751614,0.1948919449901768,0.7819253438113949,0.02301431378052203,50.51691818999336,0,0,0
M85686,12,12,12,17918.0,1493.1666666666667,0.8005336891260841,478.0,116.0,362.0,0.0,26.677084496037505,0.24267782426778242,0.7573221757322176,0.0,0.0,6.175533217732294,15014,13098,168,1748,9983,3811,0,23,1197,0,10477,1442,2455,370,55,48,36,139,131,0,837.928340216542,0.011189556414013587,0.6649127481017717,0.25382975889170106,0.6978153723191688,0.09604369255361662,0.16351405355002,0.25955774610363663,0.02464366591181564,0.9573731184228054,0.009258025842546955,89.54765309651201,0,0,0
M85693,12,12,12,29022.0,2418.5,1.0682004930156122,156.0,102.0,54.0,0.0,5.375232582179037,0.6538461538461539,0.34615384615384615,0.0,0.0,1.5174152289488043,10661,9509,842,310,8449,2174,0,38,0,0,2820,481,1358,1882,2167,1173,780,4120,0,0,367.3420164013507,0.0789794578369759,0.7925147734734077,0.2039208329425007,0.264515523872057,0.04511771878810618,0.12738017071569271,0.1724978895037989,0.17653128224369197,0.4370134133758559,0.3864553043804521,34.85145097473716,0,0,0
M85694,12,12,12,45819.0,3818.25,0.290084388185654,2879.0,593.0,2286.0,0.0,62.83419542111351,0.20597429663077457,0.7940257033692254,0.0,0.0,10.612602728836299,23440,21448,1732,260,8017,15153,270,0,0,0,11015,2695,6122,1917,965,438,284,1687,4,0,511.57816626290406,0.07389078498293515,0.3420221843003413,0.6464590443686007,0.46992320819112626,0.11497440273037543,0.26117747440273037,0.3761518771331058,0.08178327645051195,0.846075085324232,0.07197098976109215,59.36681606860638,0,0,0
M85697,12,12,12,58685.0,4890.416666666667,2.871515405575351,15043.0,10147.0,4896.0,0.0,256.33466814347787,0.6745330053845643,0.32546699461543577,0.0,0.0,18.482247168931618,46069,40680,4098,1291,25308,20761,0,0,0,0,30401,2444,5243,3546,2037,1041,1352,4430,5,0,785.0217261651188,0.08895352623239054,0.5493498882111615,0.45065011178883846,0.6599014521695717,0.0530508584948664,0.11380754954524734,0.16685840804011373,0.07697149927282988,0.8267598602096855,0.09616010766459007,108.78093119195509,0,0,0
M85699,12,12,12,62777.0,5231.416666666667,0.9971236816874401,28.0,10.0,18.0,0.0,0.44602322506650527,0.35714285714285715,0.6428571428571429,0.0,0.0,0.3991447675998518,35682,23177,1498,11007,13473,22186,0,23,0,0,29060,1624,3412,1157,281,108,28,417,12,0,568.39288274368,0.04198195168432263,0.3775853371447789,0.6217700801524578,0.8144162322739756,0.04551314388206939,0.09562244268819012,0.1411355865702595,0.03242531248248417,0.9555518188442352,0.011686564654447621,63.90965194782205,0,0,0
M85701,12,12,12,58019.0,4834.916666666667,0.5567010309278351,654.0,270.0,384.0,0.0,11.272169461728055,0.41284403669724773,0.5871559633027523,0.0,0.0,3.384231739464651,29357,27001,2049,307,20874,8073,358,45,7,0,13880,2717,6146,5121,1151,175,160,1486,7,0,505.98941725986316,0.06979596007766461,0.7110399563988146,0.2749940389004326,0.47280035425963146,0.09255032871206186,0.20935381680689444,0.3019041455189563,0.17443880505501244,0.7747044997785877,0.050618251183704055,49.791110025014795,0,0,0
M85706,12,12,12,169848.0,14154.0,0.5601247872943846,7331.0,1.0,0.0,7330.0,43.16212142621638,0.00013640703860319192,0.0,0.9998635929613968,0.0,7.977364236930271,97939,87841,6464,3634,52124,44288,0,1129,398,0,43011,5446,38624,10603,242,12,0,254,1,0,576.6273373840139,0.06600026547136482,0.5322088238597494,0.45219983867509367,0.43916111048713996,0.05560604049459358,0.39436792289077893,0.4499739633853725,0.1082612646647403,0.8891350738725124,0.0025934510256384077,60.97272340160853,0,0,0
M85711,12,12,12,48810.0,4067.5,1.149131767109295,1568.0,841.0,727.0,0.0,32.12456463839377,0.5363520408163265,0.46364795918367346,0.0,0.0,6.605569521265827,26671,21545,3408,1718,16460,9450,0,35,726,0,9967,3191,9272,3008,644,318,265,1227,6,0,546.4249129276787,0.12777923587417045,0.6171497131716096,0.3543174234186945,0.37370177346181244,0.1196430580030745,0.3476435079299614,0.4672865659330359,0.11278167297814105,0.8409883393948483,0.04600502418357017,77.27764860087123,0,0,0
M85713,12,12,12,63807.0,5317.25,4.590856703803304,1840.0,259.0,1581.0,0.0,28.83696146190857,0.14076086956521738,0.8592391304347826,0.0,0.0,9.934190517090713,61829,57192,2160,2477,48895,7075,5382,334,143,0,41110,4572,6422,2738,2059,1403,3431,6893,94,0,969.0002664284483,0.03493506283459218,0.7908101376376782,0.11442850442349059,0.6648983486713355,0.07394588299988679,0.10386711737210694,0.1778130003719937,0.04428342687088583,0.8427113490433292,0.11148490190687219,134.60789823187824,0,0,0
M85715,12,12,12,136245.0,11353.75,0.5307855626326964,1490.0,832.0,658.0,0.0,10.936181144262175,0.5583892617449664,0.44161073825503355,0.0,0.0,3.789889057988253,50559,47667,1976,916,28357,22133,0,56,13,0,36898,4456,6757,1686,508,153,87,748,14,0,371.0888472971485,0.03908305148440436,0.5608694792222948,0.4377657785953045,0.7298008267568583,0.08813465456199687,0.1336458395142309,0.22178049407622777,0.033347178543879426,0.9515813208330861,0.014794596412112582,45.09339843887823,0,0,0
M85716,12,12,12,64008.0,5334.0,0.44926993635342566,2859.0,593.0,269.0,1997.0,44.666291713535806,0.2074151801329136,0.09408884225253585,0.6984959776145505,0.0,5.712347840331771,27922,24937,2262,723,19818,7890,0,157,57,0,15022,1482,4743,3928,1197,556,388,2141,606,0,436.22672165979253,0.08101138886899219,0.7097629109662632,0.28257288159873933,0.5379987106940763,0.05307642719002937,0.1698660554401547,0.22294248263018407,0.14067760189098202,0.7609411933242605,0.0766778884034095,59.42317340327267,0,0,0
M85717,12,12,12,50819.0,4234.916666666667,0.25998581895532974,6967.0,4889.0,2078.0,0.0,137.09439382907968,0.701736759006746,0.2982632409932539,0.0,0.0,29.61170394946337,26037,22330,2270,1437,19444,3522,2308,245,518,0,9014,2418,6571,3551,1757,1387,1338,4482,1,0,512.3477439540329,0.0871836233052963,0.7467834235895072,0.135269040212006,0.34619963897530437,0.09286784191727157,0.25237162499519916,0.34523946691247076,0.13638283980489305,0.6914391058877751,0.17213964742481852,50.330393071787945,0,0,0
M85721,12,12,12,135237.0,11269.75,1.2737151509753273,3649.0,936.0,2713.0,0.0,26.982260771830195,0.25650863250205536,0.7434913674979446,0.0,0.0,4.98050833394158,40427,37737,1705,985,28355,8040,3985,47,0,0,27465,4351,7008,1531,50,18,1,69,3,0,298.9344632016386,0.04217478417889035,0.7013876864471764,0.19887698815148291,0.6793726964652337,0.10762609147352017,0.1733494941499493,0.28097558562346947,0.037870729957701535,0.960348282088703,0.0017067801221955625,33.80179473909923,0,0,0
M85722,12,12,12,64829.0,5402.416666666667,1.5610127546164096,579.0,304.0,275.0,0.0,8.931188202810471,0.5250431778929189,0.4749568221070812,0.0,0.0,2.1013603729061914,28077,21799,3493,2785,17322,9673,0,0,1082,0,10136,2353,7774,4412,2685,506,151,3342,60,0,433.09321445649323,0.1244078783345799,0.6169462549417672,0.34451686433735795,0.3610072301171778,0.08380524984863055,0.2768814332015529,0.3606866830501835,0.15713929550877942,0.7216939131673612,0.11902981087723047,41.112715018885666,0,0,0
M85730,12,12,12,66809.0,5567.416666666667,0.3973988439306358,87.0,54.0,33.0,0.0,1.3022197608106691,0.6206896551724138,0.3793103448275862,0.0,0.0,1.0985403537745058,16207,14538,1417,252,13121,2976,0,110,0,0,4469,800,4366,5519,798,137,118,1053,0,0,242.5870765914772,0.08743135682112667,0.8095884494354292,0.18362435984451164,0.27574504843586106,0.049361387054976245,0.2693897698525329,0.3187511569075091,0.34053186894551735,0.5944962053433701,0.06497192571111249,33.34685139481485,0,0,0
M85732,12,12,12,29620.0,2468.3333333333335,1.0101010101010102,1876.0,1148.0,728.0,0.0,63.33558406482107,0.6119402985074627,0.3880597014925373,0.0,0.0,19.36221579654383,14695,13587,923,185,11560,3041,0,72,22,0,7821,932,3206,1945,460,161,168,789,2,0,496.1174881836597,0.06281047975501872,0.7866621299761823,0.20694113644096632,0.5322218441646819,0.0634229329703981,0.2181694453895883,0.2815923783599864,0.13235794487921063,0.8138142225246683,0.053691731881592375,61.838252553618965,0,0,0
M85733,12,12,12,87011.0,7250.916666666667,0.33035099793530626,1929.0,1297.0,632.0,0.0,22.169610738872098,0.6723691031622603,0.32763089683773977,0.0,0.0,13.250668085455864,40217,35441,2425,2351,20030,11610,8146,380,51,0,13441,4067,9058,6901,4327,1543,874,6744,6,0,462.2059279861167,0.060297883979411694,0.49804808911654275,0.2886838898973071,0.3342119004401124,0.10112638933784221,0.22522813735484995,0.32635452669269216,0.17159410199666808,0.6605664271328046,0.16769028022975357,59.794186378206014,0,0,0
M85735,12,12,12,78590.0,6549.166666666667,0.7508212106992023,370.0,86.0,284.0,0.0,4.707978114263901,0.23243243243243245,0.7675675675675676,0.0,0.0,2.602525756787863,25115,22121,1972,1022,19187,5812,0,116,0,0,16146,2875,3434,1914,573,129,40,742,4,0,319.5699198371294,0.07851881345809278,0.7639657575154291,0.23141548875174198,0.6428827393987657,0.11447342225761498,0.13673103722874777,0.2512044594863627,0.07620943659167828,0.8940871988851284,0.02954409715309576,40.906530934726284,0,0,0
M85736,12,12,12,63183.0,5265.25,3.10690852952528,12874.0,9433.0,3441.0,0.0,203.7573397907665,0.7327171042411061,0.2672828957588939,0.0,0.0,21.78657979827039,38014,34032,1800,2182,14422,7941,13891,1760,0,0,19537,3323,6243,4415,2553,1208,696,4457,39,0,601.6491777851637,0.04735097595622665,0.37938654180038933,0.2088967222602199,0.5139422318093334,0.0874151628347451,0.16422896827484612,0.2516441311095912,0.1161414215815226,0.7655863629189246,0.11724627768716789,57.63804273050764,0,0,0
M85739,12,12,12,65289.0,5440.75,0.7588376827688321,4574.0,3554.0,1020.0,0.0,70.05774326456218,0.7770004372540446,0.2229995627459554,0.0,0.0,17.738594348967506,31327,27962,2991,374,25483,5693,0,56,95,0,15063,2280,6889,5101,1396,358,233,1987,7,0,479.8204904348359,0.09547674529958183,0.81345165512178,0.18172822166182526,0.4808312318447346,0.07278066843298113,0.21990615124333643,0.29268681967631754,0.16283078494589331,0.7735180515210521,0.06342771411242698,31.289327178098915,0,0,0
M85746,12,12,12,64993.0,5416.083333333333,0.9079118028534372,5885.0,4689.0,1006.0,190.0,90.54821288446448,0.7967714528462192,0.1709430756159728,0.03228547153780799,0.0,44.343307966143705,29736,24113,2950,2673,19898,6287,2631,332,588,0,13159,2476,5209,4244,1956,1117,1572,4645,3,0,457.52619512870615,0.0992063492063492,0.6691552327145548,0.21142722625773475,0.44252757600215226,0.08326607479149851,0.1751748722087705,0.25844094700026904,0.14272262577347322,0.7009685230024213,0.15620796341135323,70.80738667389532,0,0,0
M85749,12,12,12,36964.0,3080.3333333333335,1.0509031198686372,15.0,13.0,2.0,0.0,0.405800238069473,0.8666666666666667,0.13333333333333333,0.0,0.0,0.2980226622844242,20017,12796,1220,6001,7939,12074,0,4,0,0,15187,699,2388,1088,216,183,193,592,63,0,541.5268910291094,0.06094819403507019,0.3966128790528051,0.6031872908028176,0.7587051006644352,0.03492031772992956,0.11929859619323575,0.1542189139231653,0.05435379927061997,0.9129240145876005,0.029574861367837338,57.20511770304471,0,0,0
