practice_code_standardised,ocs_months_observed,gpad_months_observed,months_with_denominator,annual_patient_month_exposure,mean_monthly_list_size,maximum_percentage_monthly_change,ocs_annual_total_submissions,ocs_annual_clinical_submissions,ocs_annual_administrative_submissions,ocs_annual_other_unknown_submissions,ocs_submissions_per_1000_patient_months,ocs_clinical_share,ocs_administrative_share,ocs_other_unknown_share,ocs_component_reconciliation_difference,ocs_mean_absolute_monthly_rate_change,gpad_annual_total_appointments,gpad_annual_attended,gpad_annual_dna,gpad_annual_status_unknown,gpad_annual_face_to_face,gpad_annual_telephone,gpad_annual_video_online,gpad_annual_home_visit,gpad_annual_mode_unknown,gpad_annual_mode_other,gpad_annual_same_day,gpad_annual_1_day,gpad_annual_2_to_7_days,gpad_annual_8_to_14_days,gpad_annual_15_to_21_days,gpad_annual_22_to_28_days,gpad_annual_over_28_days,gpad_annual_over_14_days,gpad_annual_booking_unknown,gpad_annual_booking_other,gpad_appointments_per_1000_patient_months,gpad_dna_share,gpad_face_to_face_share,gpad_telephone_share,gpad_same_day_share,gpad_1_day_share,gpad_2_to_7_days_share,gpad_1_to_7_days_share,gpad_8_to_14_days_share,gpad_within_7_days_share,gpad_over_14_days_share,gpad_mean_absolute_monthly_rate_change,gpad_status_reconciliation_difference,gpad_mode_reconciliation_difference,gpad_booking_reconciliation_difference,cbt_months_with_any_record,cbt_inbound_complete_months,cbt_mapping_valid_months,cbt_integrity_gap_months,cbt_any_integrity_gap_flag,cbt_annual_inbound_calls,cbt_inbound_calls_per_1000_patient_months,cbt_mean_absolute_monthly_call_rate_change,cbt_call_rate_range
L81008,12,12,12,136093.0,11341.083333333334,0.30856034558758705,31468.0,27287.0,4181.0,0.0,231.2242363677779,0.8671348671666455,0.13286513283335452,0.0,0.0,29.138096432888336,85347,78870,2887,3590,34224,20641,28912,1392,178,0,46918,3402,8454,8127,7882,6106,4451,18439,7,0,627.1226293784398,0.033826613706398584,0.4009982776196,0.24184798528360693,0.5497322694412223,0.039860803543182534,0.09905444831101269,0.13891525185419523,0.09522303068649161,0.6886475212954175,0.21604742990380446,82.12811680848534,0,0,0,12,12,12,0,0,59151.0,434.63660878957774,46.22899773150823,153.6214112193377
L81009,12,12,12,129762.0,10813.5,0.3412339758369455,4001.0,2665.0,1336.0,0.0,30.833371865415145,0.6660834791302175,0.3339165208697826,0.0,0.0,7.733677094841604,62822,56889,4379,1554,49837,11115,0,1834,36,0,20042,2807,7154,11962,9352,4716,6786,20854,3,0,484.1324887101,0.06970488045589125,0.7933048931902836,0.17692846455063513,0.31902836585909394,0.04468179936964758,0.11387730412912674,0.1585591034987743,0.1904110025150425,0.4775874693578683,0.3319537741555506,60.27269170109996,0,0,0,12,12,12,0,0,77398.0,596.4612136064487,53.01307483690534,148.99083855773642
L81013,12,12,12,156084.0,13007.0,0.62266500622665,4989.0,3720.0,1269.0,0.0,31.963558084108556,0.745640408899579,0.25435959110042095,0.0,0.0,10.39007389719974,56698,49797,3482,3419,46446,6173,3330,298,451,0,16810,4055,10283,8403,6609,6130,4398,17137,10,0,363.25312011481,0.06141310099121662,0.8191823344738791,0.10887509259585876,0.29648312109774594,0.0715192775759286,0.18136442202546826,0.2528836996013969,0.14820628593601184,0.5493668206991428,0.3022505203005397,35.57390020053171,0,0,0,12,12,12,0,0,113948.0,730.04279746803,46.470592235797355,173.67727579719235
L81014,12,12,12,172852.0,14404.333333333334,0.24270161569932736,41728.0,28027.0,13701.0,0.0,241.40883530419086,0.6716593174846626,0.32834068251533743,0.0,0.0,22.832560555047568,84293,77766,2896,3631,46799,32545,0,3113,1836,0,33040,4928,11652,10928,9954,7501,6282,23737,8,0,487.6599634369287,0.03435635224751759,0.5551943815026159,0.38609374443904,0.39196611818300453,0.058462743051024404,0.13823211891853415,0.19669486196955854,0.12964303085665477,0.5886609801525631,0.28160108194037464,67.61504794833013,0,0,0,12,12,12,0,0,59885.0,346.4524564367204,40.250776616143376,115.23276895646802
L81017,12,12,12,150019.0,12501.583333333334,0.6500280876334164,10540.0,4542.0,5998.0,0.0,70.25776734946906,0.43092979127134723,0.5690702087286528,0.0,0.0,11.875033358463753,80706,70226,4079,6401,46275,21184,8109,1696,3442,0,32441,5547,12580,8302,6832,7303,7676,21811,25,0,537.9718568981262,0.05054147151388992,0.5733774440562039,0.26248358238544844,0.4019651574851932,0.06873094937179391,0.15587440834634353,0.22460535771813744,0.10286719698659332,0.6265705152033306,0.27025252149778206,76.89019193641901,0,0,0,12,12,12,0,0,74795.0,498.5701811103927,46.328765356249626,144.76719283608696
L81018,12,12,12,108796.0,9066.333333333334,0.3756906077348066,24682.0,19083.0,5599.0,0.0,226.86495827052465,0.7731545255651892,0.2268454744348108,0.0,0.0,21.9703841249288,68975,59563,1904,7508,40339,8983,15741,3517,395,0,31535,5117,12099,11285,6067,1879,962,8908,31,0,633.9847053200485,0.02760420442189199,0.5848350851757883,0.13023559260601666,0.45719463573758606,0.07418629938383473,0.17541138093512143,0.24959768031895616,0.16361000362450162,0.7067923160565422,0.12914824211670894,44.73215364338416,0,0,0,12,12,12,0,0,58581.0,538.448104709732,60.068456171301726,212.21218031828215
L81019,12,12,12,220637.0,18386.416666666668,0.26041666666666663,32448.0,27783.0,4665.0,0.0,147.06508881103352,0.8562315088757396,0.14376849112426035,0.0,0.0,42.41621822092945,74356,60990,3072,10294,55720,18472,0,164,0,0,14390,4086,15041,23211,11200,3123,3303,17626,2,0,337.0060325330747,0.041314756038517406,0.7493679057507128,0.24842648878368928,0.19352843079240412,0.054951853246543655,0.20228360858572275,0.2572354618322664,0.3121604174511808,0.4507638926246705,0.23704879229651946,48.200213544385264,0,0,0,12,12,12,0,0,78625.0,356.35455521965946,36.110271776373665,114.87558512473436
L81021,12,12,12,137218.0,11434.833333333334,0.5704256252742431,31493.0,24.0,7.0,31462.0,229.51070559256075,0.0007620741117073636,0.0002222716159146477,0.999015654272378,0.0,40.40287574444665,108666,99659,5890,3117,37958,68226,899,1575,8,0,49382,5577,14760,12228,9156,11272,6277,26705,14,0,791.9223425498112,0.0542027865201627,0.3493088914655918,0.6278504776102921,0.45443837078755084,0.051322400750924854,0.1358290541659765,0.18715145491690133,0.1125282977196179,0.6415898257044522,0.24575304142970203,107.81753797647721,0,0,0,12,12,12,0,0,73321.0,534.3395181390197,52.724917671193175,107.98460917875315
L81022,12,12,12,217915.0,18159.583333333332,0.5602085528870154,4838.0,3752.0,1086.0,0.0,22.20131702728128,0.7755270773046713,0.22447292269532865,0.0,0.0,2.6913970416050406,90700,81475,6005,3220,56558,31759,622,1732,29,0,29069,4725,17701,15379,13861,8011,1948,23820,6,0,416.2173324461373,0.06620727673649393,0.6235722160970232,0.350154355016538,0.3204961411245866,0.052094818081587654,0.19515986769570012,0.24725468577728776,0.16955898566703417,0.5677508269018743,0.26262403528114664,46.37551245156566,0,0,0,12,12,12,0,0,125901.0,577.7527935204093,54.026878460112805,145.36396668616487
L81024,12,12,12,185264.0,15438.666666666666,0.23361453601557428,44066.0,39353.0,4713.0,0.0,237.85516884014163,0.8930467934461943,0.10695320655380565,0.0,0.0,35.74935316252833,93088,77871,6762,8455,68931,13042,3999,562,6554,0,28951,4728,15196,13709,11645,9868,8985,30498,6,0,502.461352448398,0.07264094190443451,0.7404928669645926,0.14010398762461326,0.31100678927466485,0.05079064970780337,0.16324338260570642,0.2140340323135098,0.1472692506015813,0.5250408215881747,0.327625472671021,68.6800287928396,0,0,0,12,12,12,0,0,74446.0,401.83737801191813,39.301112811670734,87.87289288779033
L81026,12,12,12,338630.0,28219.166666666668,0.1769160002830656,67328.0,60138.0,7190.0,0.0,198.8246758999498,0.8932093631178707,0.10679063688212928,0.0,0.0,26.03840863980703,147115,132175,8612,6328,82754,54962,5530,3813,56,0,41473,9824,25435,21152,19934,16607,12656,49197,34,0,434.44172105247617,0.05853923801107977,0.5625123202936478,0.3735988852258437,0.28190871087244673,0.06677769092206777,0.17289195527308568,0.23966964619515346,0.1437786765455596,0.5215783570676001,0.33441185467151546,34.1806667107379,0,0,0,12,12,12,0,0,171997.0,507.9201488350117,28.931876133784613,99.37661024224354
L81029,12,12,12,115862.0,9655.166666666666,0.45421699184474035,2823.0,1879.0,944.0,0.0,24.365193074519688,0.6656039674105562,0.33439603258944384,0.0,0.0,3.3167650568007385,58384,53561,1915,2908,37231,20357,0,348,448,0,23264,5419,11940,7482,5087,3298,1884,10269,10,0,503.90982375584747,0.03280008221430529,0.6376918333790079,0.3486742943272129,0.3984653329679364,0.09281652507536312,0.20450808440668677,0.29732460948204986,0.12815154836941628,0.6957899424499863,0.17588722937791176,44.00965003762001,0,0,0,12,12,12,0,0,72424.0,625.0884673145639,39.77397596062452,123.31542162303833
L81031,12,12,12,195035.0,16252.916666666666,0.36359154495593765,3086.0,2253.0,833.0,0.0,15.822801035711539,0.7300712896953986,0.2699287103046014,0.0,0.0,2.7962472526647857,113035,96343,5336,11356,58632,42526,2158,2176,7543,0,45459,6983,30433,14182,7844,4361,3739,15944,34,0,579.5626426026098,0.047206617419383375,0.51870659530234,0.3762197549431592,0.40216747025257665,0.06177732560711284,0.26923519263944795,0.3310125182465608,0.1254655637634361,0.7331799884991375,0.14105365594727298,84.45232348572243,0,0,0,12,12,12,0,0,128934.0,661.0813443740867,46.13686427248865,117.52828096340352
L81034,12,12,12,415887.0,34657.25,0.24639109513594992,13128.0,9419.0,3709.0,0.0,31.56626679843323,0.7174741011578306,0.2825258988421694,0.0,0.0,5.691208701597331,206774,184778,8359,13637,152523,42581,0,11670,0,0,85919,10496,41727,40521,10650,6351,11027,28028,83,0,497.18793806971604,0.04042577886968381,0.7376314236799597,0.20593014595645487,0.41552129377968217,0.05076073394140462,0.20180003288614623,0.25256076682755085,0.19596757812877827,0.668082060607233,0.1355489568320969,68.4979007019912,0,0,0,12,12,12,0,0,297759.0,715.9613067972791,48.53050773135115,198.94721312072716
L81037,12,12,12,283085.0,23590.416666666668,0.4424219441284288,20995.0,11828.0,9167.0,0.0,74.16500344419521,0.5633722314836866,0.4366277685163134,0.0,0.0,9.285831655459894,145433,121532,9412,14489,70551,46696,22358,4555,1273,0,55866,14322,23390,27127,15809,6277,2591,24677,51,0,513.7432220004592,0.0647170862183961,0.4851099819160713,0.3210825603542525,0.3841356500931701,0.09847833710368348,0.1608300729545564,0.2593084100582399,0.1865257541273301,0.64344406015141,0.16967950877723764,44.212744063234716,0,0,0,12,12,12,0,0,158951.0,561.4956638465478,46.07093382115855,131.11638591769832
L81038,12,12,12,159843.0,13320.25,0.4886115913703676,25948.0,20743.0,5200.0,5.0,162.3342905225753,0.799406505318329,0.20040080160320642,0.00019269307846462154,0.0,36.902886503497356,62755,58356,2564,1835,40939,20516,0,1296,4,0,21935,5092,11958,14560,4034,2760,2407,9201,9,0,392.6039926678053,0.04085730220699546,0.6523623615648155,0.3269221575970042,0.34953390168114096,0.08114094494462593,0.1905505537407378,0.2716914986853637,0.2320133853876185,0.6212254003665046,0.14661779937853558,34.04686053108046,0,0,0,12,12,12,0,0,79788.0,499.16480546536286,56.15834149519069,264.9639143506586
L81040,12,12,12,200405.0,16700.416666666668,0.2214773135400455,56951.0,44230.0,12721.0,0.0,284.17953643871164,0.7766325437656934,0.22336745623430668,0.0,0.0,25.1743126926637,131674,112131,5034,14509,75728,27576,24711,1692,1967,0,54498,8832,19871,12701,15016,14383,4858,34257,1515,0,657.0394950225793,0.038230782083023225,0.5751173352370248,0.20942631043334295,0.41388580889165666,0.06707474520406459,0.15091058219542203,0.21798532739948662,0.09645791879945927,0.6318711362911433,0.2601652566186187,89.12354683112488,0,0,0,12,12,12,0,0,97591.0,486.96888800179636,38.74776994863792,109.62588810915747
L81041,12,12,12,89046.0,7420.5,0.24219590958019377,2382.0,1366.0,1016.0,0.0,26.75021898793882,0.5734676742233418,0.4265323257766583,0.0,0.0,4.633526125065521,37461,32397,2944,2120,23904,12359,0,330,868,0,17463,1711,6074,5175,3296,2191,1548,7035,3,0,420.69267569570786,0.07858839860121193,0.6381036277728838,0.32991644643762846,0.46616481140386,0.045674167801179895,0.162141960972745,0.20781612877392489,0.13814366941619283,0.6739809401777849,0.18779530711940418,48.68759197144242,0,0,0,12,12,12,0,0,64504.0,724.3896413089864,66.90086923623093,172.5732156093402
L81042,12,12,12,148970.0,12414.166666666666,0.30558906312826695,6490.0,5745.0,745.0,0.0,43.5658186211989,0.8852080123266564,0.1147919876733436,0.0,0.0,16.826543024906425,102044,64932,3603,33509,40549,28679,222,341,32253,0,57390,11382,15426,8403,4844,3340,1237,9421,22,0,684.9969792575687,0.03530829838109051,0.39736780212457373,0.28104543138254084,0.562404452981067,0.11154011994825762,0.151170083493395,0.26271020344165263,0.08234683077887969,0.8251146564227196,0.09232291952491083,67.22577073149465,0,0,0,12,12,12,0,0,98262.0,659.6093173122105,95.71453943876858,247.0448267097329
L81044,12,12,12,146651.0,12220.916666666666,0.28721483669785,58900.0,0.0,0.0,58900.0,401.6338108843445,0.0,0.0,1.0,0.0,69.55305524598506,74740,65862,3535,5343,46587,23909,2823,1421,0,0,17517,6575,16476,10883,7122,6530,9637,23289,0,0,509.64534848040586,0.0472972972972973,0.6233208455980733,0.3198956382124699,0.23437249130318438,0.08797163500133798,0.22044420658282043,0.3084158415841584,0.1456114530371956,0.5427883328873427,0.3116002140754616,62.92015671809747,0,0,0,12,12,12,0,0,73171.0,498.94647837382627,32.335834522743795,110.84667358086813
L81045,12,12,12,236214.0,19684.5,0.1624447941519874,54853.0,45039.0,9814.0,0.0,232.2173960899862,0.8210854465571619,0.17891455344283813,0.0,0.0,21.07392974160899,156328,147425,3323,5580,93639,54631,3527,832,3699,0,70815,9625,23847,20913,13854,10347,6903,31104,24,0,661.8066668360046,0.02125658871091551,0.5989905839005168,0.3494639475973594,0.4529898674581649,0.061569264623100146,0.15254464971086434,0.21411391433396448,0.1337764188117292,0.6671037817921294,0.19896627603500333,81.36595274279199,0,0,0,12,12,12,0,0,127406.0,539.3668453182283,62.68385719210708,133.155694137387
L81047,12,12,12,179247.0,14937.25,0.2605036403713847,22606.0,10503.0,12103.0,0.0,126.116476147439,0.46461116517738654,0.5353888348226135,0.0,0.0,42.076397323199664,78479,71666,3152,3661,48283,28438,0,1435,323,0,25759,3126,8881,18910,10633,9160,2000,21793,10,0,437.82601661394614,0.040163610647434345,0.6152346487595408,0.362364454185196,0.3282279335873291,0.03983231182864206,0.11316403114208896,0.15299634297073103,0.2409561793600836,0.4812242765580601,0.2776921214592439,62.31456066503395,0,0,0,12,12,12,0,0,69850.0,389.6857409050082,41.36948846430466,111.71054423382441
L81050,12,12,12,89084.0,7423.666666666667,0.2839756592292089,1650.0,1380.0,270.0,0.0,18.521844551210094,0.8363636363636363,0.16363636363636364,0.0,0.0,3.2337738302365335,38249,36389,1095,765,27942,9199,0,1108,0,0,17077,1858,6438,5969,3646,1591,1670,6907,0,0,429.3588074177181,0.02862819943005046,0.7305289027164109,0.2405030196867892,0.44646918873696045,0.04857643337080708,0.1683181259640775,0.21689455933488458,0.15605636748673168,0.6633637480718451,0.1805798844414233,38.81952956479925,0,0,0,12,12,12,0,0,59750.0,670.7152799604868,53.02139602899751,175.9864447262272
L81051,12,12,12,296913.0,24742.75,0.47681683656691876,84808.0,26.0,5.0,84777.0,285.63249167264485,0.0003065748514291105,5.8956702197905856e-05,0.9996344684463729,0.0,52.762275684612284,136377,119152,7768,9457,101468,24120,33,7876,2880,0,47936,7857,19943,19884,17767,13996,8821,40584,173,0,459.31636539996566,0.056959751277708116,0.7440257521429566,0.17686266745858906,0.351496220037103,0.05761235398930905,0.1462343357017679,0.20384668969107694,0.14580171143227963,0.55534290972818,0.297586836490024,57.69189528412681,0,0,0,12,12,12,0,0,184288.0,620.6801318904865,42.88908804596147,132.73445680873124
L81053,12,12,12,100398.0,8366.5,0.5113568795338328,11525.0,9283.0,2242.0,0.0,114.79312336899142,0.8054663774403471,0.19453362255965292,0.0,0.0,24.41526891612914,51902,41543,2894,7465,35065,9731,93,598,6415,0,25071,1677,6000,7512,6508,4331,795,11634,8,0,516.9624892926154,0.0557589302917036,0.6756001695503063,0.18748795807483334,0.48304496936534236,0.03231089360718277,0.11560248159993834,0.1479133752071211,0.1447343069631228,0.6309583445724635,0.22415321182228046,78.04435734050949,0,0,0,12,12,12,0,0,57625.0,573.965616844957,62.748009411806514,203.97492856529436
L81054,12,12,12,146752.0,12229.333333333334,0.31048288258844675,4149.0,2108.0,2041.0,0.0,28.272187091146968,0.5080742347553627,0.49192576524463727,0.0,0.0,3.7201317906427764,59400,52838,4126,2436,46549,12127,0,606,118,0,18377,3304,7953,17246,6133,3813,2571,12517,3,0,404.76450065416486,0.06946127946127946,0.7836531986531986,0.20415824915824915,0.30937710437710436,0.05562289562289562,0.1338888888888889,0.18951178451178452,0.29033670033670034,0.4988888888888889,0.21072390572390573,42.30307278787377,0,0,0,12,12,12,0,0,106209.0,723.7311927605757,70.34445953493679,207.24008262418965
L81055,12,12,12,154218.0,12851.5,0.2575107296137339,6589.0,0.0,0.0,6589.0,42.72523311156934,0.0,0.0,1.0,0.0,13.281258410176667,59544,53117,3660,2767,49006,9374,0,373,791,0,15642,3013,11065,14332,9984,4170,1338,15492,0,0,386.1027895576392,0.06146715034260379,0.8230216310627435,0.1574297998119038,0.2626964933494559,0.0506012360607282,0.18582896681445654,0.23643020287518474,0.24069595593174795,0.4991266962246406,0.26017734784361146,31.24510034299306,0,0,0,12,12,12,0,0,94701.0,614.0722872816402,51.06047662611152,161.6775230452414
L81058,12,12,12,108512.0,9042.666666666666,0.3530060672917816,31099.0,0.0,0.0,31099.0,286.5950309643173,0.0,0.0,1.0,0.0,54.34113793474778,46759,43972,1410,1377,32302,13715,8,642,92,0,20397,2834,8428,5967,2833,1702,4528,9063,70,0,430.9108670008847,0.03015462263949186,0.6908188797878483,0.29331251737633396,0.4362154879274578,0.06060865287965953,0.18024337560683504,0.24085202848649456,0.12761179665946662,0.6770675164139524,0.19382364892320195,32.90561445257101,0,0,0,12,12,12,0,0,58310.0,537.3599233264524,35.76529428038478,129.53338743840862
L81061,12,12,12,135701.0,11308.416666666666,0.7873319179051662,34752.0,26595.0,8157.0,0.0,256.0924385229291,0.7652796961325967,0.2347203038674033,0.0,0.0,23.066098960754573,44616,38761,4722,1133,30926,12388,919,383,0,0,10978,3991,12329,8735,3924,2460,2141,8525,58,0,328.7816596782632,0.10583647122108661,0.6931594046978662,0.27765823919670074,0.2460552268244576,0.08945221445221445,0.27633584364353597,0.36578805809575043,0.19578178232024385,0.611843284920208,0.1910749506903353,44.92056285287592,0,0,0,12,12,12,0,0,55576.0,409.54746096196783,40.44902891002857,115.7817045324964
L81062,12,12,12,294723.0,24560.25,0.36664358170041145,51528.0,45251.0,6277.0,0.0,174.8353538746552,0.8781827356000621,0.1218172643999379,0.0,0.0,30.392154035212172,133284,120504,8756,4024,81590,49544,0,2150,0,0,41651,9956,32162,18969,11712,12133,6668,30513,33,0,452.23481031341294,0.06569430689355062,0.6121514960535398,0.37171753548813063,0.3124981243059932,0.07469763812610666,0.24130428258455627,0.3160019207106629,0.1423201584586297,0.6285000450166561,0.22893220491581887,58.83820489602828,0,0,0,12,12,12,0,0,135640.0,460.2287571719886,60.372381497721356,275.42329183210893
L81063,12,12,12,155135.0,12927.916666666666,0.7063023905619372,40757.0,18381.0,22376.0,0.0,262.71956682889095,0.4509900139853277,0.5490099860146723,0.0,0.0,23.163316353758336,72969,66290,2892,3787,52731,11414,7968,856,0,0,31090,3177,16734,9964,5533,2850,3579,11962,42,0,470.3580752248042,0.03963326892241911,0.7226493442420754,0.15642259041510778,0.4260713453658403,0.043539037125354604,0.22933026353657032,0.27286930066192494,0.1365511381545588,0.6989406460277652,0.16393262892461183,45.600722494991025,0,0,0,12,12,12,0,0,73380.0,473.0073806684501,53.21342425414173,112.32970184587845
L81065,12,12,12,170131.0,14177.583333333334,0.5339218338435253,40296.0,35165.0,5131.0,0.0,236.8527781533054,0.8726672622592814,0.12733273774071868,0.0,0.0,21.473664240266167,79625,72872,2723,4030,57186,19518,87,0,2834,0,27152,4493,16763,14823,6074,4318,5892,16284,110,0,468.02170092458164,0.0341978021978022,0.7181915227629513,0.24512401883830456,0.3409984301412873,0.05642700156985871,0.2105243328100471,0.2669513343799058,0.18616012558869702,0.6079497645211931,0.20450863422291993,65.82347997303981,0,0,0,12,12,12,0,0,70226.0,412.7760372889127,41.71774288570772,139.29425760916234
L81066,12,12,12,129698.0,10808.166666666666,0.6434166355837374,26716.0,22327.0,4389.0,0.0,205.98621412820552,0.8357164246144633,0.16428357538553676,0.0,0.0,21.060611809615036,50173,45451,1485,3237,30251,12575,6978,176,193,0,18885,4097,10449,8265,4641,2418,1414,8473,4,0,386.8448241299018,0.029597592330536344,0.6029338488828653,0.25063281047575386,0.3763976640822753,0.08165746517051004,0.20825942239850118,0.28991688756901124,0.164730034082076,0.6663145516512865,0.16887569011221173,47.80597523036326,0,0,0,12,12,12,0,0,53612.0,413.360267698808,40.1074265724538,106.72599830904306
L81069,12,12,12,99612.0,8301.0,0.48157958102576454,612.0,483.0,129.0,0.0,6.1438380917961695,0.7892156862745098,0.2107843137254902,0.0,0.0,1.1411917444489816,41311,37632,2017,1662,39392,527,0,6,1386,0,16604,2185,5710,6186,4485,3866,2270,10621,5,0,414.7191101473718,0.048824768221539055,0.95354748130038,0.012756892837258841,0.4019268475708649,0.052891481687686086,0.1382198445934497,0.19111132628113578,0.1497421994141996,0.5930381738520006,0.2570985935949263,47.333424011515156,0,0,0,12,12,12,0,0,68605.0,688.7222423001244,66.41739521098474,178.69632294580344
L81070,12,12,12,107664.0,8972.0,0.3432240921169176,23235.0,19990.0,3245.0,0.0,215.81029870708872,0.8603400043038519,0.13965999569614806,0.0,0.0,20.025760408337806,53020,48674,1495,2851,43899,6572,0,1562,987,0,18130,2731,9633,6454,4079,5237,6752,16068,4,0,492.458017536038,0.028196906827612223,0.8279705771407017,0.12395322519803847,0.3419464353074312,0.051508864579404,0.18168615616748396,0.23319502074688797,0.12172764994341757,0.5751414560543191,0.3030554507732931,64.46938139736916,0,0,0,12,12,12,0,0,52766.0,490.09882597711396,55.505146735806285,179.36220554399887
