practice_code_standardised,ocs_months,cbt_months,denominator_months,patient_month_exposure,ocs_total,cbt_total,ocs_submissions_per_1000_patient_months,cbt_inbound_calls_per_1000_patient_months,ocs_morning_share,cbt_morning_share,ocs_out_of_hours_share,cbt_out_of_hours_share,cbt_april_y60_integrity_gap_flag
K82024,7,12,12,132086.0,2612.0,89345.0,19.7749950789637,676.415365746559,0.419984686064319,0.500901001734848,0.114471669218989,0.0157479433656052,0
K82025,8,12,12,128578.0,1420.0,126650.0,11.0438799794677,985.005210844779,0.457042253521127,0.527287801026451,0.199295774647887,0.145219107777339,0
K82026,12,12,12,261019.0,79930.0,138153.0,306.222918638107,529.283308877898,0.411485049418241,0.452570700600059,0.330251470036282,0.0482653290192757,0
K82027,12,12,12,72716.0,16102.0,41412.0,221.43682270752,569.503273007316,0.445410508011427,0.427581377378538,0.2458079741647,0.068241089539264,0
K82028,12,12,12,119120.0,27487.0,39497.0,230.750503693754,331.573203492277,0.539527776767199,0.46583284806441,0.161567286353549,0.0227359039927083,0
K82030,12,9,12,138747.0,16691.0,43230.0,120.298096535421,311.574304309282,0.536217123000419,0.532084200786491,0.082259900545204,0.0298403886190146,0
K82031,12,5,12,75416.0,21478.0,14093.0,284.793677734168,186.870160178212,0.525467920663004,0.429929752359327,0.165657882484403,0.0317888313347052,0
K82032,12,12,12,147497.0,35053.0,62689.0,237.652291233042,425.018813941978,0.797791915099991,0.506133452439822,0.0696659344421305,0.0413629185343521,0
K82033,12,5,12,228509.0,48622.0,28349.0,212.779365364165,124.060759094828,0.457241577886553,0.451515044622385,0.365040516638559,0.0462802920737945,0
K82035,12,9,12,46195.0,11161.0,17496.0,241.606234440957,378.742288126421,0.599498252844727,0.479995427526292,0.25033599139862,0.00931641518061271,0
K82036,12,6,12,138438.0,7414.0,41857.0,53.5546598477297,302.351955387971,0.236984084165093,0.552141816183673,0.381170758025357,0.0461571541199799,0
K82037,12,9,12,162490.0,44256.0,62534.0,272.361376084682,384.848298356822,0.586993853940709,0.497217513672562,0.16054320318149,0.0169347874756133,0
K82038,12,12,12,290993.0,60804.0,151596.0,208.953479980618,520.960985315798,0.57645878560621,0.552732262064962,0.179938819814486,0.0504960553048893,0
K82039,10,12,12,195856.0,5149.0,100028.0,26.2897230618414,510.722163221959,0.559526121577005,0.568760746990843,0.140221402214022,0.0498860319110649,0
K82040,8,12,12,167551.0,23498.0,97986.0,140.243866046756,584.812982315832,0.650693676057537,0.639652603433144,0.0557494254830198,0.0228297920111036,0
K82044,12,12,12,121142.0,16220.0,64210.0,133.892456786251,530.039127635337,0.586683107274969,0.57257436536365,0.0984586929716399,0.0224731350256969,0
K82045,12,12,12,83377.0,21644.0,30562.0,259.591973805726,366.551926790362,0.541628164849381,0.476604934232053,0.191739050083164,0.0209410378901904,0
K82046,10,6,12,225125.0,5276.0,64798.0,23.435868961688,287.831204886174,0.449583017437453,0.513102256242477,0.119219105382866,0.0262971079354301,0
K82047,10,12,12,274462.0,49654.0,132780.0,180.913933440695,483.782818750865,0.510774559954888,0.486187678867299,0.192854553510291,0.0104157252598283,0
K82048,12,9,12,82965.0,17800.0,24142.0,214.548303501477,290.990176580486,0.425393258426966,0.458247038356391,0.384269662921348,0.0173142241736393,0
K82049,6,11,12,145530.0,11485.0,73459.0,78.9184360612932,504.768776197348,0.69394862864606,0.470044514627207,0.0293426208097518,0.0523148967451231,0
K82051,8,12,12,133339.0,22087.0,80309.0,165.645460067947,602.29190259414,0.537872956942998,0.495062819858297,0.0340924525739123,0.0173081472811266,0
K82053,11,12,12,136097.0,11847.0,89513.0,87.048208263224,657.714718178946,0.565628429138178,0.440260073955738,0.15657972482485,0.142247494777295,0
K82054,12,9,12,124986.0,6643.0,78775.0,53.149952794713,630.270590306114,0.519644738822821,0.533151380514122,0.169652265542677,0.155709298635354,0
K82055,12,9,12,127787.0,30328.0,52055.0,237.332436006793,407.35755593292,0.568484568715379,0.557352799923158,0.208981798997626,0.023167803284987,0
K82057,12,12,12,107847.0,26830.0,42694.0,248.778361938672,395.875638636216,0.51442415206858,0.470066051435799,0.218896757361163,0.0593994472291188,0
K82058,2,12,12,70049.0,7.0,43545.0,0.099930048965724,621.636283173207,0.142857142857143,0.496520840509817,0.428571428571429,0.0144677919393731,0
K82059,12,,12,106070.0,24007.0,,226.331667766569,,0.498979464322906,,0.387761902778356,,0
K82061,1,12,12,57407.0,190.0,42483.0,3.30970090755483,740.031703450799,0.526315789473684,0.587340818680413,0.0105263157894737,0.0715580349786974,0
K82064,10,12,12,92653.0,13660.0,42887.0,147.431815483579,462.877618641598,0.666544655929722,0.496817217338587,0.166837481698389,0.130832186909786,0
K82065,12,12,12,252503.0,49981.0,94741.0,197.942202666899,375.207423278139,0.525699765911046,0.477670702230291,0.276565094736,0.0602379117805385,0
K82066,10,12,12,164191.0,32005.0,72602.0,194.925422221681,442.18014385685,0.460115606936416,0.466612490014049,0.277237931573192,0.0364039558138894,0
K82068,12,12,12,67288.0,1200.0,35631.0,17.8337890857211,529.529782427773,0.426666666666667,0.505093878925655,0.256666666666667,0.0645785972888777,0
K82070,12,12,12,236018.0,37000.0,127313.0,156.767704158157,539.420722148311,0.492243243243243,0.458602028072546,0.160216216216216,0.0996677479911714,0
K82073,10,12,12,399870.0,92698.0,175452.0,231.820341611024,438.772601095356,0.498500507022805,0.446976950960947,0.181891734449503,0.0591158835464971,0
K82078,8,12,12,122420.0,3308.0,78501.0,27.0217284757393,641.243260905081,0.546553808948005,0.559814524655737,0.0281136638452237,0.0158978866511255,0
K82079,12,12,12,105049.0,29112.0,40962.0,277.127816542756,389.932317299546,0.485366859027205,0.467115863483228,0.216989557570761,0.025023192226942,0
K82603,12,6,12,144616.0,2469.0,59868.0,17.0727996902141,413.979089450683,0.539489671931956,0.533039353243803,0.0891049007695423,0.103678091801964,0
K82610,12,12,12,103665.0,26400.0,41880.0,254.66647373752,403.993633338157,0.517689393939394,0.48595988538682,0.332878787878788,0.0646848137535817,0
K82615,2,12,12,181227.0,5753.0,66148.0,31.7447179504158,365.00080010153,0.444811402746393,0.458426558626111,0.23761515730923,0.0611205176271391,0
K82617,10,12,12,98141.0,1448.0,68224.0,14.7542821043193,695.163081688591,0.333563535911602,0.48655898217636,0.319060773480663,0.0443832082551595,0
K82618,9,,12,41692.0,935.0,,22.4263647702197,,0.542245989304813,,0.027807486631016,,0
K82621,12,9,12,56253.0,8122.0,13145.0,144.383410662542,233.676426146161,0.527086924402856,0.500874857360213,0.0810145284412706,0.0179535945226322,0
K82631,12,12,12,196034.0,36348.0,73090.0,185.416815450381,372.843486334003,0.2756960493012,0.444944588863046,0.516699680862771,0.114338486797099,0
K82633,12,,12,197539.0,39981.0,,202.395476336318,,0.286836247217428,,0.662889872689527,,0
K83002,12,,12,556862.0,89849.0,,161.34877222723,,0.469476566238912,,0.301327783280838,,0
K83003,12,11,12,117160.0,14812.0,66666.0,126.425401160806,569.016729259133,0.61578449905482,0.444589445894459,0.061166621658115,0.0966459664596646,1
K83005,12,5,12,176688.0,40100.0,24207.0,226.953726342479,137.004210812279,0.522069825436409,0.508530590325113,0.330399002493766,0.0451522286941794,0
K83006,12,5,12,114889.0,16657.0,99901.0,144.983418778125,869.543646476164,0.4089571951732,0.467322649422929,0.415440955754338,0.0801493478543758,0
K83007,12,11,12,167366.0,33472.0,63431.0,199.992830084963,378.995733900553,0.41138862332696,0.456196496980971,0.467315965583174,0.0528132931847204,1
K83008,8,11,12,130103.0,1499.0,97561.0,11.5216405463364,749.875098960055,0.56704469646431,0.450958887260278,0.0320213475650434,0.0470269882432529,1
K83009,12,11,12,172516.0,13621.0,81568.0,78.9549954786802,472.814115792158,0.527494310256222,0.451709003530796,0.10821525585493,0.056909572381326,1
K83010,12,5,12,236042.0,31621.0,46403.0,133.963447183128,196.587895374552,0.392207710066095,0.483848027067215,0.385724676638942,0.0408163265306122,0
K83011,12,5,12,148193.0,32304.0,27874.0,217.986004737066,188.09255497898,0.391623328380386,0.489918920858147,0.482695641406637,0.0425127358829016,0
K83012,12,11,12,144021.0,22739.0,66115.0,157.886697078898,459.064997465647,0.380271779761643,0.453422067609468,0.566999428295,0.0559328442864705,1
K83013,2,11,12,182434.0,1327.0,101554.0,7.27386342458094,556.66158720414,0.604370761115298,0.502776847785415,0.310474755086662,0.12348110364929,1
K83014,8,11,12,217964.0,17986.0,120680.0,82.5182140169936,553.669413297609,0.544701434449016,0.453687437852171,0.13421550094518,0.0745359628770302,1
K83015,12,11,12,152507.0,33968.0,73769.0,222.730759899546,483.708944507465,0.675459255770137,0.487467635456628,0.0204309938765897,0.0326153262210414,1
K83017,12,6,12,126518.0,4617.0,47625.0,36.4928310596121,376.428650468708,0.431448992852502,0.521133858267717,0.191249729261425,0.0349606299212598,0
K83018,6,11,12,151494.0,11358.0,47959.0,74.973266267971,316.573593673677,0.493308681105828,0.471048186993057,0.0958795562599049,0.0178694301382431,1
K83019,12,11,12,78729.0,580.0,61719.0,7.36704391012206,783.942384635903,0.303448275862069,0.557559260519451,0.336206896551724,0.0923378538213516,1
K83020,1,,1,4105.0,52.0,,12.6674786845311,,0.307692307692308,,0.403846153846154,,0
K83021,7,11,12,261468.0,29770.0,98495.0,113.857145042606,376.700016828063,0.461504870675176,0.465404335245444,0.489217332885455,0.0810701050814762,1
K83022,12,11,12,139253.0,43294.0,41636.0,310.90173999842,298.995353780529,0.53762646094147,0.43724180997214,0.145285720885111,0.0325919877029494,1
K83023,12,5,12,127101.0,10530.0,25803.0,82.8474992328935,203.011778034791,0.549287749287749,0.44762236949192,0.171604938271605,0.0792155950858427,0
K83024,12,11,12,111900.0,16185.0,45066.0,144.638069705094,402.734584450402,0.218473895582329,0.473572094261749,0.774235403151066,0.074734833355523,1
K83025,12,9,12,205305.0,33135.0,54810.0,161.394023525974,266.968656389274,0.457492077863287,0.476464148877942,0.38943715104874,0.0580915891260719,0
K83026,12,,12,244804.0,47469.0,,193.906145324423,,0.469590680233415,,0.411047209757947,,0
K83027,12,11,12,124680.0,1565.0,80351.0,12.5521334616619,644.457811998717,0.415335463258786,0.471468930069321,0.201277955271566,0.213923908849921,1
K83028,7,9,12,138367.0,2236.0,81280.0,16.1599225248795,587.423301798839,0.554114490161002,0.585236220472441,0.0608228980322004,0.0960752952755906,0
K83029,12,11,12,154133.0,40264.0,55624.0,261.228938643898,360.88313339778,0.626564673157163,0.452412627642744,0.248062785614941,0.0397849848986049,1
K83030,12,9,12,113607.0,11597.0,40210.0,102.079977466177,353.939457955936,0.620677761490041,0.478637154936583,0.163231870311287,0.0541158915692614,0
K83031,12,5,12,99179.0,471.0,38972.0,4.74898920134303,392.946087377368,0.29723991507431,0.562455095966335,0.369426751592357,0.148645181155702,0
K83032,12,11,12,267209.0,31088.0,117170.0,116.343386637426,438.495709351107,0.341482243952651,0.513826064692327,0.303750643335049,0.0583425791584877,1
K83035,5,11,12,83439.0,117.0,37735.0,1.40222198252616,452.246551372859,0.358974358974359,0.545991784815158,0.444444444444444,0.0390088776997482,1
K83036,12,11,12,205074.0,51428.0,63637.0,250.777768025201,310.312375045106,0.422999144434938,0.452394047488097,0.396146068289648,0.037666766189481,1
K83037,12,11,12,167039.0,14256.0,74458.0,85.3453385137603,445.752189608415,0.546296296296296,0.451167100915953,0.176557239057239,0.16065432861479,1
K83039,,9,12,145302.0,,53447.0,,367.833890792969,,0.508672142496305,,0.0583381667820458,0
K83040,12,11,12,131682.0,32474.0,57766.0,246.60925563099,438.678027368965,0.564174416456242,0.494997057092407,0.228798423354068,0.0374441713118443,1
K83041,8,11,12,284673.0,16786.0,351848.0,58.9659012270219,1235.97250178275,0.51525080424163,0.478203656124235,0.0188252114857619,0.0586901161865351,1
K83042,12,11,12,185394.0,24608.0,93211.0,132.733529671942,502.77247375859,0.499512353706112,0.530152020684254,0.434005201560468,0.0652283528768064,1
K83043,12,9,12,176641.0,39763.0,64183.0,225.106289026896,363.352788990099,0.616779418051958,0.499789663929701,0.290118954807233,0.0598445071124753,0
K83044,12,11,12,162238.0,5241.0,103442.0,32.3043923125285,637.594151801674,0.387139858805571,0.455820653119623,0.486929975195573,0.0927089576767657,1
K83047,12,11,12,334451.0,64556.0,114966.0,193.020801253397,343.745421601371,0.564378214263585,0.464415566341353,0.350486399405168,0.0431344919367465,1
K83048,12,11,12,69924.0,5705.0,31868.0,81.588581888908,455.751959270065,0.449079754601227,0.433193171833815,0.516213847502191,0.053627463286055,1
K83049,12,11,12,194415.0,41919.0,70794.0,215.61607900625,364.138569554818,0.589279324411365,0.456874876401955,0.012094754168754,0.0251998756956804,1
K83050,12,11,12,86485.0,197.0,54282.0,2.27785165057524,627.646412672718,0.294416243654822,0.534578681699274,0.284263959390863,0.110441767068273,1
K83051,12,11,12,349720.0,21927.0,199545.0,62.6987304129018,570.58503946014,0.548775482282118,0.545921972487409,0.198294340311032,0.0904156957077351,1
K83052,12,11,12,273546.0,6068.0,192165.0,22.182740745615,702.496106687723,0.376071193144364,0.497889834257019,0.290540540540541,0.09268597299196,1
K83053,12,11,12,76681.0,1125.0,49985.0,14.671170172533,651.856392065831,0.537777777777778,0.472701810543163,0.116444444444444,0.102410723216965,1
K83055,12,5,12,95486.0,7438.0,12079.0,77.8962360974384,126.500219927529,0.536165635923635,0.453265998840964,0.112126915837591,0.0430499213511052,0
K83056,12,11,12,52167.0,262.0,31131.0,5.02233212567332,596.756570245558,0.354961832061069,0.516205711348816,0.366412213740458,0.125180688060133,1
K83059,6,,12,303110.0,38357.0,,126.544818712679,,0.634564746982298,,0.127251870584248,,0
K83064,12,11,12,196715.0,1521.0,140548.0,7.73199806827136,714.475256081133,0.506903353057199,0.575910009391809,0.0854700854700855,0.0745723880809403,1
K83065,12,11,12,83715.0,17021.0,32052.0,203.320790778236,382.870453323777,0.576464367545973,0.477848496193685,0.228776217613536,0.0327280668913016,1
K83066,12,11,12,176238.0,28323.0,107773.0,160.708814217138,611.519649564793,0.51029198884299,0.481326491792935,0.121032376513787,0.0517662123166285,1
K83068,12,5,12,75885.0,377.0,26516.0,4.96804375041181,349.423469723924,0.408488063660477,0.506147231860009,0.230769230769231,0.0670538542766631,0
K83069,3,11,12,37528.0,3.0,19833.0,0.0799403112342784,528.485397569814,0.666666666666667,0.537135077900469,0.333333333333333,0.00907578278626532,1
K83070,11,11,12,129286.0,11722.0,63890.0,90.6672029454079,494.175703479108,0.560143320252517,0.524917827516043,0.034294488995052,0.0338237595867898,1
K83076,12,11,12,107254.0,17969.0,39334.0,167.536875081582,366.736904917299,0.328844120429629,0.453017745461941,0.544938505203406,0.041439975593634,1
K83077,12,11,12,113435.0,21500.0,63178.0,189.53585753956,556.953321285318,0.549627906976744,0.499509322865554,0.33893023255814,0.0827978093640191,1
K83080,12,11,12,67076.0,17542.0,20819.0,261.524241159282,310.379271274375,0.563846767757382,0.493779720447668,0.298483639265762,0.0403957923051059,1
K83081,12,,12,22234.0,3794.0,,170.639561032653,,0.52925672113864,,0.350553505535055,,0
K83601,12,11,12,101001.0,2270.0,62931.0,22.4750249997525,623.073038880803,0.503083700440529,0.527418919133654,0.179735682819383,0.140121720614641,1
K83610,12,9,12,174692.0,11578.0,98228.0,66.2766468985414,562.292491928652,0.315425807566074,0.498605285661929,0.335204698566246,0.0686464144643075,0
K83614,2,,9,68854.0,3466.0,,50.3383971882534,,0.539238315060589,,0.119446047316792,,0
K83616,12,11,12,74935.0,1277.0,46759.0,17.041435911123,623.994128244479,0.378230227094753,0.487799140272461,0.295223179326547,0.130306465065549,1
K83618,12,11,12,150719.0,31830.0,53656.0,211.187706924807,356.000238855088,0.479296261388627,0.467161174891904,0.349607288721332,0.0509728641717608,1
K83620,12,11,12,108489.0,27300.0,41446.0,251.638414954512,382.029514512992,0.56029304029304,0.490734932200936,0.192197802197802,0.0271437533175698,1
K83621,12,11,12,180155.0,5014.0,89141.0,27.8315894646277,494.801698537371,0.372157957718388,0.545035393365567,0.289190267251695,0.0975308780471388,1
K83622,12,9,12,186701.0,39348.0,57319.0,210.754093443527,307.009603590768,0.527091592965335,0.483783736631832,0.211904035783267,0.0936164273626546,0
K84001,12,12,12,125562.0,975.0,64430.0,7.76508816361638,513.132954237747,0.363076923076923,0.446406953282632,0.230769230769231,0.0176004966630452,0
K84002,12,,12,234489.0,10814.0,,46.1173018777,,0.130016645089699,,0.577677085259848,,0
K84003,12,12,12,84024.0,13146.0,41024.0,156.455298486147,488.241454822432,0.547086566255895,0.46996879875195,0.0851970181043663,0.0209145865834633,0
K84004,12,12,12,160557.0,16900.0,86439.0,105.258568608033,538.369551000579,0.60396449704142,0.489131063524566,0.142307692307692,0.0289221300570344,0
K84006,12,12,12,195576.0,47235.0,79683.0,241.517364093754,407.427291692232,0.547073144913729,0.463260670406486,0.0844924314597227,0.0206317533225406,0
K84007,12,12,12,100891.0,8308.0,71497.0,82.3462945158637,708.655876143561,0.616875300914781,0.486789655510021,0.0485074626865672,0.0165461487894597,0
K84008,12,12,12,96140.0,2682.0,66097.0,27.8968171416684,687.507801123362,0.506338553318419,0.54167360091986,0.0518269947800149,0.0182761698715524,0
K84009,12,12,12,320507.0,51130.0,75604.0,159.528497037506,235.88876373995,0.476178368863681,0.436233532617322,0.108233913553687,0.0267842971271361,0
K84010,6,12,12,109565.0,508.0,70906.0,4.6365171359467,647.159220554009,0.175196850393701,0.565354130821087,0.744094488188976,0.0174033227089386,0
K84011,12,12,12,228271.0,10192.0,81476.0,44.6486851154987,356.926635446465,0.48282967032967,0.472875447984683,0.0584772370486656,0.0228042613775836,0
K84012,8,12,12,105455.0,10137.0,59364.0,96.1263098003888,562.932056327343,0.50014797277301,0.417138332996429,0.163263292887442,0.0400747928037194,0
K84013,12,12,12,350107.0,41283.0,134299.0,117.91538015521,383.594158357302,0.492696751689557,0.452289294782537,0.11806312525737,0.0272749610942747,0
